id,host_id,host_name,host_response_time,host_is_superhost,neighbourhood,latitude,longitude,room_type,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
26445292,17379937,Jean,within a few hours,f,Parkside,37.73582,-122.49642,Entire home/apt,$300.00 ,$0.00 ,$120.00 ,6,100,10,10,10,10,10,9
26468572,62034618,Ting Ting,within an hour,f,Outer Sunset,37.76288,-122.47846,Private room,$55.00 ,$300.00 ,$40.00 ,1,100,10,10,10,10,10,10
26469082,199045796,Mark,N/A,f,Downtown/Civic Center,37.78435,-122.40844,Private room,$110.00 ,$700.00 ,$250.00 ,0,,,,,,,
26470581,8280568,Barbara,within an hour,t,Bernal Heights,37.74675,-122.42287,Private room,$90.00 ,$150.00 ,$35.00 ,27,100,10,10,10,10,10,10
26474096,149639732,Sammi,within a few hours,t,South of Market,37.77495,-122.39328,Entire home/apt,$200.00 ,"$5,000.00 ",$100.00 ,0,,,,,,,
26488311,1662798,Erik & Cristin,within an hour,t,West of Twin Peaks,37.74126,-122.46055,Private room,$125.00 ,,$60.00 ,10,96,10,10,10,10,10,9
26493403,694309,Harry,within an hour,f,Nob Hill,37.79348,-122.41246,Entire home/apt,$210.00 ,$500.00 ,$150.00 ,1,100,10,8,10,10,10,10
26503513,30565777,Judie,within an hour,t,Inner Sunset,37.75956,-122.46843,Entire home/apt,$100.00 ,$0.00 ,$60.00 ,53,98,10,10,10,10,10,10
26519133,9063313,Andrew,a few days or more,f,North Beach,37.80757,-122.40771,Entire home/apt,$130.00 ,"$1,500.00 ",$100.00 ,0,,,,,,,
26522687,36013384,Joyce,within an hour,f,Twin Peaks,37.75766,-122.44441,Entire home/apt,$845.00 ,$250.00 ,$130.00 ,0,,,,,,,
26532784,10005499,Elias,N/A,f,Western Addition,37.78336,-122.43112,Private room,$60.00 ,$500.00 ,$120.00 ,0,,,,,,,
26533564,19226799,Dan,within an hour,t,Haight Ashbury,37.76983,-122.45343,Private room,$150.00 ,$0.00 ,$40.00 ,30,98,10,10,10,10,10,10
26539776,428079,Katie,N/A,f,Western Addition,37.7695,-122.43242,Entire home/apt,$298.00 ,$500.00 ,$50.00 ,3,100,10,10,10,10,10,10
26565582,35408771,Dagmar,N/A,f,Mission,37.75426,-122.42383,Entire home/apt,"$2,500.00 ","$1,000.00 ",$125.00 ,2,100,10,10,10,10,10,9
26566885,9727150,Aditi,within an hour,t,Bernal Heights,37.7457,-122.4156,Private room,$89.00 ,$0.00 ,$100.00 ,27,97,10,10,10,10,10,9
26568647,103261783,James,a few days or more,f,South of Market,37.77904,-122.39869,Shared room,$33.00 ,$0.00 ,$60.00 ,1,100,10,10,10,10,10,10
26571969,117141107,Zarinah,within an hour,f,Haight Ashbury,37.76892,-122.44934,Private room,$100.00 ,$0.00 ,$35.00 ,37,96,10,8,10,10,10,9
26572144,117141107,Zarinah,within an hour,f,Haight Ashbury,37.76972,-122.44957,Private room,$100.00 ,$0.00 ,$35.00 ,39,97,10,9,10,10,10,10
26573654,199824554,Bob,N/A,f,Bernal Heights,37.74257,-122.40926,Entire home/apt,$499.00 ,$350.00 ,$95.00 ,7,91,9,10,9,9,10,9
26577224,1682188,Nika,within a few hours,f,Nob Hill,37.79097,-122.41915,Shared room,$40.00 ,$0.00 ,$0.00 ,1,80,10,6,8,8,10,8
26599833,37150220,Simone,within a day,f,Western Addition,37.77286,-122.43348,Entire home/apt,$148.00 ,$500.00 ,$125.00 ,27,97,10,10,10,10,10,9
26624972,38746503,Amy,within a few hours,f,Parkside,37.73984,-122.50581,Entire home/apt,$350.00 ,$0.00 ,$175.00 ,4,90,10,7,10,10,10,9
26632713,200200626,Lourdes,within an hour,t,Ocean View,37.72098,-122.45662,Private room,$78.00 ,$200.00 ,$150.00 ,15,100,10,10,10,10,9,10
26634910,16428474,Hoda,within an hour,f,Noe Valley,37.75075,-122.42638,Entire home/apt,$499.00 ,$800.00 ,$242.00 ,8,90,10,10,10,9,10,9
26635036,16428474,Hoda,within an hour,f,Mission,37.75061,-122.42418,Private room,$99.00 ,$500.00 ,$83.00 ,1,100,10,10,10,10,10,10
26635646,1257432,San Francisco Life,within an hour,t,Mission,37.75693,-122.42542,Entire home/apt,$237.00 ,$500.00 ,$175.00 ,2,100,10,10,10,10,10,10
26638684,169326972,Stacey,within an hour,t,Outer Mission,37.7272,-122.43905,Entire home/apt,$250.00 ,"$1,500.00 ",$359.00 ,9,98,10,9,10,10,9,9
26638788,702376,Zane,within a few hours,t,South of Market,37.77647,-122.40726,Private room,$200.00 ,,,1,100,10,10,10,10,10,10
26639868,81993118,Bonnie,within an hour,t,West of Twin Peaks,37.74371,-122.45251,Private room,$53.00 ,$250.00 ,$50.00 ,1,100,10,10,10,10,10,10
26643248,9688330,Maxim,within an hour,f,West of Twin Peaks,37.73538,-122.45257,Entire home/apt,$160.00 ,$300.00 ,$160.00 ,3,87,7,10,10,10,9,9
26665353,191062000,OpenDoor,within a day,f,Downtown/Civic Center,37.78401,-122.41759,Private room,$80.00 ,,,0,,,,,,,
26666094,48005494,Zeus,within an hour,t,Castro/Upper Market,37.76296,-122.43091,Entire home/apt,$241.00 ,$500.00 ,$330.00 ,1,100,10,10,8,10,10,10
26666898,48005494,Zeus,within an hour,t,Potrero Hill,37.76272,-122.39321,Entire home/apt,$199.00 ,$500.00 ,$290.00 ,1,100,10,10,10,10,10,10
26667194,48005494,Zeus,within an hour,t,Potrero Hill,37.76317,-122.39521,Entire home/apt,$199.00 ,$500.00 ,$240.00 ,0,,,,,,,
26667238,48005494,Zeus,within an hour,t,Potrero Hill,37.76258,-122.39347,Entire home/apt,$192.00 ,$500.00 ,$290.00 ,1,100,10,10,10,10,10,8
26668006,48005494,Zeus,within an hour,t,South of Market,37.77851,-122.39861,Entire home/apt,$186.00 ,$500.00 ,$240.00 ,0,,,,,,,
26668091,48005494,Zeus,within an hour,t,South of Market,37.777,-122.39689,Entire home/apt,$186.00 ,$500.00 ,$240.00 ,0,,,,,,,
26690454,81993118,Bonnie,within an hour,t,West of Twin Peaks,37.74227,-122.4527,Private room,$57.00 ,$500.00 ,$110.00 ,1,100,10,10,10,10,10,10
26691828,15221570,Ian,within an hour,f,North Beach,37.8013,-122.4063,Entire home/apt,$333.00 ,,$100.00 ,0,,,,,,,
26709189,17264774,Tom,within an hour,t,South of Market,37.77759,-122.41494,Entire home/apt,$200.00 ,"$1,000.00 ",$50.00 ,21,100,10,10,10,10,10,9
26710943,39759525,Maria,within an hour,t,Noe Valley,37.75608,-122.43331,Entire home/apt,$165.00 ,$700.00 ,$150.00 ,47,99,10,10,10,10,10,10
26713704,6061737,Bruce,within an hour,t,Mission,37.74978,-122.42198,Entire home/apt,$275.00 ,"$1,500.00 ",$0.00 ,22,99,10,10,10,10,10,9
26718342,2884674,Alexandria,within an hour,t,South of Market,37.77051,-122.40426,Private room,$550.00 ,$600.00 ,$145.00 ,37,98,10,10,10,10,10,10
26718645,127422643,Bill,within an hour,t,South of Market,37.77448,-122.40782,Private room,$580.00 ,$500.00 ,$175.00 ,9,98,10,10,10,10,9,10
26718900,44956536,Lazar,within an hour,t,West of Twin Peaks,37.7401,-122.44781,Private room,$150.00 ,$250.00 ,$60.00 ,60,97,10,10,10,10,10,10
26747021,232759,Michael,within an hour,f,Noe Valley,37.74757,-122.42921,Entire home/apt,$185.00 ,$0.00 ,$75.00 ,27,91,9,10,10,10,10,9
26754841,197079243,Elizabeth,N/A,f,South of Market,37.78778,-122.39353,Entire home/apt,$250.00 ,,,0,,,,,,,
26785153,201414298,Julie,within a few hours,f,South of Market,37.78909,-122.39013,Entire home/apt,$299.00 ,$0.00 ,$185.00 ,1,100,10,10,10,10,10,10
26787002,144896022,Victor,N/A,f,Mission,37.7487,-122.40936,Entire home/apt,"$4,500.00 ",$500.00 ,$180.00 ,0,,,,,,,
26788521,201445234,Gal,within an hour,t,Castro/Upper Market,37.76293,-122.43859,Entire home/apt,$450.00 ,$0.00 ,$150.00 ,43,99,10,10,10,10,10,10
26806312,48005494,Zeus,within an hour,t,Haight Ashbury,37.7704,-122.44943,Entire home/apt,$191.00 ,$500.00 ,$280.00 ,0,,,,,,,
26810896,2410057,Ben,within an hour,t,Mission,37.75314,-122.42481,Entire home/apt,$700.00 ,$0.00 ,$220.00 ,29,100,10,10,10,10,10,10
26832092,1889323,Nick,within a day,t,Mission,37.76269,-122.42372,Entire home/apt,$700.00 ,,$100.00 ,2,100,10,10,10,10,10,9
26838555,279717,Angelo,within a few hours,f,Castro/Upper Market,37.75688,-122.4421,Private room,$61.00 ,$0.00 ,$0.00 ,1,60,2,2,2,2,8,8
26870892,24157036,Angela,within a few hours,f,Western Addition,37.77178,-122.43076,Entire home/apt,$375.00 ,$0.00 ,$500.00 ,0,,,,,,,
26871648,103340667,Sheena,within a few hours,f,Downtown/Civic Center,37.79001,-122.4089,Entire home/apt,$114.00 ,$0.00 ,$150.00 ,0,,,,,,,
26871900,103340667,Sheena,within a few hours,f,Downtown/Civic Center,37.79005,-122.40903,Entire home/apt,$125.00 ,$0.00 ,$150.00 ,0,,,,,,,
26875892,37721601,Ryan,within a few hours,t,South of Market,37.77949,-122.40817,Entire home/apt,$120.00 ,$300.00 ,$100.00 ,4,100,10,10,10,10,10,10
26909554,182030272,Carole,within a few hours,f,Outer Sunset,37.74905,-122.48099,Entire home/apt,$300.00 ,$100.00 ,$50.00 ,30,82,9,8,10,9,9,9
26917786,81993118,Bonnie,within an hour,t,West of Twin Peaks,37.74184,-122.45374,Entire home/apt,$316.00 ,"$3,500.00 ",$280.00 ,1,100,10,10,10,10,10,10
26921699,202536938,Kaleen,within an hour,f,Western Addition,37.77709,-122.42751,Entire home/apt,$120.00 ,$0.00 ,$100.00 ,2,90,10,10,10,10,10,9
26921936,64868395,Dakota,within an hour,t,Haight Ashbury,37.77557,-122.43958,Private room,$129.00 ,$0.00 ,$60.00 ,36,98,10,10,10,10,10,9
26928489,55550031,Molly,within a few hours,t,Outer Sunset,37.76024,-122.49882,Entire home/apt,$243.00 ,$499.00 ,$180.00 ,10,100,10,10,10,10,10,9
26945594,81333068,Laura,within a few hours,t,Mission,37.75144,-122.42004,Entire home/apt,$100.00 ,$0.00 ,$225.00 ,4,100,10,10,10,10,10,10
26950540,202781607,Xiomara,within an hour,t,Mission,37.75038,-122.41228,Private room,$88.00 ,$500.00 ,$67.00 ,41,95,10,10,9,10,10,9
26952039,202797042,Linda,within an hour,f,Outer Richmond,37.77937,-122.50078,Entire home/apt,$300.00 ,$500.00 ,$100.00 ,9,98,10,10,10,10,10,9
26954849,6822298,Raffi,within an hour,f,South of Market,37.77307,-122.40472,Entire home/apt,$145.00 ,$0.00 ,$85.00 ,10,89,10,8,10,10,9,9
26957018,1479964,James,within a few hours,f,Haight Ashbury,37.77103,-122.43889,Entire home/apt,$184.00 ,$800.00 ,$225.00 ,0,,,,,,,
27002250,37721601,Ryan,within a few hours,t,South of Market,37.77805,-122.40769,Entire home/apt,$125.00 ,$300.00 ,$100.00 ,2,100,9,10,9,10,9,10
27031057,141944806,Bed|N|Build #6,N/A,f,Nob Hill,37.79284,-122.42037,Private room,$75.00 ,$500.00 ,$100.00 ,0,,,,,,,
27033826,377442,Vikram,within a few hours,f,Marina,37.7978,-122.44565,Entire home/apt,$150.00 ,,$149.00 ,2,100,10,10,10,10,10,10
27056649,2164311,James,within an hour,t,Lakeshore,37.73222,-122.47632,Private room,$115.00 ,$0.00 ,$45.00 ,75,99,10,10,10,10,10,10
27058708,6618742,Isabelle,within a day,f,Marina,37.79962,-122.43654,Private room,$150.00 ,"$1,000.00 ",$175.00 ,0,,,,,,,
27065879,8077748,Adrian,within an hour,t,Bernal Heights,37.74462,-122.41042,Entire home/apt,$250.00 ,$300.00 ,$190.00 ,12,98,10,9,10,10,10,10
27082654,203788591,Nina,within a few hours,f,Presidio Heights,37.78595,-122.45822,Entire home/apt,$400.00 ,$500.00 ,$150.00 ,3,93,10,10,10,10,10,10
27084549,201445293,Eamon,within a day,f,Bernal Heights,37.74338,-122.41795,Entire home/apt,$256.00 ,$250.00 ,$100.00 ,22,100,10,10,10,10,10,10
27088644,81993118,Bonnie,within an hour,t,West of Twin Peaks,37.74181,-122.45215,Private room,$75.00 ,$250.00 ,$50.00 ,2,90,10,10,10,10,9,10
27106742,27123550,Jacquelyn,within a few hours,f,Bayview,37.73527,-122.38638,Private room,$98.00 ,,,1,100,10,8,10,10,10,8
27106801,93042993,Alan,within a day,f,Mission,37.76148,-122.4117,Entire home/apt,$270.00 ,$500.00 ,$150.00 ,0,,,,,,,
27107519,46107941,Patti,within an hour,t,Castro/Upper Market,37.76182,-122.42654,Entire home/apt,$245.00 ,$0.00 ,$95.00 ,62,99,10,10,10,10,10,9
27107866,34792050,Jimmie,N/A,f,Diamond Heights,37.7431,-122.44509,Private room,$200.00 ,$0.00 ,$0.00 ,1,100,10,10,10,10,10,10
27111574,191621741,Charles,within an hour,t,Pacific Heights,37.79002,-122.4459,Entire home/apt,$160.00 ,$500.00 ,$150.00 ,0,,,,,,,
27138798,81993118,Bonnie,within an hour,t,West of Twin Peaks,37.74342,-122.45244,Private room,$60.00 ,$250.00 ,$50.00 ,0,,,,,,,
27140221,123429,Laura,within an hour,f,Bayview,37.73125,-122.39434,Entire home/apt,$300.00 ,"$1,000.00 ",$300.00 ,1,,,,,,,
27161084,2089429,Serena,within an hour,f,Potrero Hill,37.7615,-122.4054,Private room,$99.00 ,$200.00 ,$60.00 ,19,99,10,10,10,10,10,10
27176441,7239867,Brian,within an hour,f,Nob Hill,37.7924,-122.41936,Entire home/apt,$110.00 ,$0.00 ,$75.00 ,0,,,,,,,
27187399,172460,Leila,within a few hours,f,Inner Richmond,37.78736,-122.46497,Entire home/apt,$113.00 ,,,1,100,8,8,8,10,10,8
27196500,30287594,Charlene,within a day,f,Twin Peaks,37.7481,-122.44566,Private room,$64.00 ,$0.00 ,$25.00 ,1,100,10,10,10,10,10,10
27197424,4521849,Joyce,within an hour,t,South of Market,37.77653,-122.41602,Entire home/apt,$415.00 ,$0.00 ,$120.00 ,17,99,10,10,10,10,10,9
27203318,10556728,Warren,within an hour,t,South of Market,37.77598,-122.39685,Entire home/apt,$149.00 ,"$2,000.00 ",$150.00 ,2,100,10,10,10,10,8,10
27206374,10751584,Yael,within a day,t,Western Addition,37.77163,-122.4357,Entire home/apt,$200.00 ,$500.00 ,$120.00 ,9,100,10,10,10,10,10,9
27211235,34799523,Mari,within a few hours,t,Bernal Heights,37.74125,-122.40956,Private room,$150.00 ,$100.00 ,$50.00 ,13,100,10,10,10,10,9,9
27225440,252927,Vivian,within a few hours,t,Outer Richmond,37.77955,-122.4841,Entire home/apt,$325.00 ,$700.00 ,$250.00 ,1,100,10,10,10,10,10,10
27230146,1623449,David,within a few hours,f,Downtown/Civic Center,37.78844,-122.4116,Private room,$300.00 ,,,1,100,10,10,10,10,10,10
27230555,7599395,Robin,within a few hours,t,South of Market,37.77893,-122.4056,Entire home/apt,$300.00 ,,$25.00 ,20,98,10,10,10,10,9,9
27237121,10851176,Anna & Dillon,within an hour,f,North Beach,37.80086,-122.40733,Private room,$150.00 ,,$0.00 ,75,92,10,9,10,10,10,9
27244341,107434423,Blueground,within a few hours,f,South of Market,37.77941,-122.39656,Entire home/apt,$213.00 ,,$125.00 ,1,80,6,8,4,4,8,6
27253510,201508206,Jonathan And Sally,within an hour,t,Twin Peaks,37.75392,-122.4507,Private room,$155.00 ,$100.00 ,$55.00 ,39,99,10,10,10,10,10,10
27254475,205276863,Victoria,within an hour,f,Parkside,37.74425,-122.48693,Entire home/apt,$179.00 ,$200.00 ,$120.00 ,54,93,10,10,10,10,9,9
27260835,13929582,Joya,within an hour,t,Outer Sunset,37.75789,-122.5066,Entire home/apt,$150.00 ,$0.00 ,$60.00 ,62,97,10,10,10,10,10,10
27261900,169326972,Stacey,within an hour,t,Outer Mission,37.72593,-122.43734,Private room,$200.00 ,$250.00 ,,2,90,10,9,10,10,10,10
27262832,48005494,Zeus,within an hour,t,South of Market,37.78096,-122.39826,Entire home/apt,$148.00 ,$500.00 ,$240.00 ,0,,,,,,,
27263016,48005494,Zeus,within an hour,t,South of Market,37.78083,-122.39835,Entire home/apt,$148.00 ,$500.00 ,$240.00 ,0,,,,,,,
27263045,48005494,Zeus,within an hour,t,South of Market,37.78251,-122.39803,Entire home/apt,$152.00 ,$500.00 ,$240.00 ,0,,,,,,,
27263058,173425402,Niels,within an hour,t,South of Market,37.782,-122.39758,Private room,$95.00 ,$200.00 ,$65.00 ,30,97,10,10,10,10,10,9
27263066,48005494,Zeus,within an hour,t,South of Market,37.78261,-122.39989,Entire home/apt,$125.00 ,$500.00 ,$240.00 ,0,,,,,,,
27263095,48005494,Zeus,within an hour,t,South of Market,37.78286,-122.39802,Entire home/apt,$125.00 ,$500.00 ,$240.00 ,1,100,10,10,10,10,10,10
27263130,48005494,Zeus,within an hour,t,South of Market,37.78167,-122.39793,Entire home/apt,$125.00 ,$500.00 ,$240.00 ,1,100,10,10,10,10,10,8
27263151,48005494,Zeus,within an hour,t,South of Market,37.78161,-122.39814,Entire home/apt,$152.00 ,$500.00 ,$240.00 ,2,100,10,10,10,10,9,10
27263329,48005494,Zeus,within an hour,t,South of Market,37.7829,-122.39846,Entire home/apt,$125.00 ,$500.00 ,$240.00 ,1,80,10,8,10,10,6,8
27263361,48005494,Zeus,within an hour,t,South of Market,37.78237,-122.39811,Entire home/apt,$125.00 ,$500.00 ,$240.00 ,0,,,,,,,
27263398,48005494,Zeus,within an hour,t,South of Market,37.7813,-122.39847,Entire home/apt,$125.00 ,$500.00 ,$240.00 ,0,,,,,,,
27263453,48005494,Zeus,within an hour,t,South of Market,37.7809,-122.39815,Entire home/apt,$125.00 ,$500.00 ,$240.00 ,1,100,10,10,10,10,10,10
27267054,36583042,Nico,within an hour,t,Mission,37.76697,-122.42404,Private room,$129.00 ,,,57,100,10,10,10,10,10,10
27309125,13268352,Aziz,within an hour,t,South of Market,37.77575,-122.39477,Private room,$170.00 ,,$50.00 ,9,98,9,10,10,10,10,9
27310099,98332773,Rachel,within a day,f,Castro/Upper Market,37.76237,-122.42654,Entire home/apt,$300.00 ,$150.00 ,$150.00 ,8,100,10,10,10,10,10,10
27312503,19346613,Dom,within an hour,t,South of Market,37.77229,-122.40395,Private room,$121.00 ,$0.00 ,$40.00 ,61,100,10,10,10,10,10,10
27312690,205780984,Pritam,within an hour,t,Marina,37.80608,-122.43575,Entire home/apt,"$2,282.00 ",$500.00 ,$400.00 ,17,100,10,10,10,10,10,10
27316091,19265390,Joshua,within an hour,t,Western Addition,37.77188,-122.43529,Private room,$250.00 ,$500.00 ,$75.00 ,21,100,10,10,10,10,10,10
27316423,145867343,Ming,within an hour,f,Visitacion Valley,37.72289,-122.40441,Private room,$85.00 ,$100.00 ,$40.00 ,46,95,10,10,10,10,9,9
27336562,20029863,Haley,within an hour,t,Outer Sunset,37.76019,-122.50889,Entire home/apt,$245.00 ,$0.00 ,$150.00 ,4,100,10,10,10,10,10,10
27336947,206000247,Brian,within an hour,f,South of Market,37.7707,-122.40544,Entire home/apt,$125.00 ,$0.00 ,$150.00 ,3,100,10,9,10,10,10,10
27337596,81993118,Bonnie,within an hour,t,West of Twin Peaks,37.74194,-122.45398,Private room,$63.00 ,$250.00 ,$50.00 ,0,,,,,,,
27363400,103340667,Sheena,within a few hours,f,Chinatown,37.79111,-122.40821,Entire home/apt,$170.00 ,$0.00 ,$200.00 ,1,100,10,10,10,10,10,10
27365212,206214388,Angela,within an hour,t,Outer Mission,37.71694,-122.44089,Entire home/apt,$426.00 ,$600.00 ,$160.00 ,24,97,10,10,10,10,9,9
27370273,7787162,Anne,within a few hours,f,West of Twin Peaks,37.7345,-122.44737,Entire home/apt,"$1,000.00 ",$500.00 ,$350.00 ,2,100,10,10,10,10,9,10
27372343,787393,Sumit,a few days or more,f,Glen Park,37.73952,-122.43081,Entire home/apt,$180.00 ,,,1,,,,,,,
27374552,9897293,Rosie,within an hour,t,Parkside,37.73654,-122.49597,Private room,$100.00 ,$0.00 ,$65.00 ,22,100,10,10,10,10,9,10
27375007,69413909,Ying,within an hour,t,Marina,37.80542,-122.44464,Private room,"$1,040.00 ",$0.00 ,$0.00 ,2,100,10,10,10,10,10,9
27375274,1183660,Ross,N/A,f,Nob Hill,37.79271,-122.4108,Entire home/apt,"$1,309.00 ","$3,000.00 ",$150.00 ,1,,,,,,,
27381476,117141107,Zarinah,within an hour,f,Haight Ashbury,37.769,-122.44884,Shared room,$100.00 ,$0.00 ,$35.00 ,14,96,9,9,10,10,10,9
27391650,206417316,Jes &,N/A,t,Inner Sunset,37.75951,-122.4738,Private room,$80.00 ,$300.00 ,$60.00 ,22,99,10,10,10,10,10,9
27392835,59611846,Diana,within a day,t,Parkside,37.74546,-122.48116,Shared room,$34.00 ,$0.00 ,$25.00 ,1,100,10,10,10,10,10,10
27399170,5805679,Laurence,within an hour,t,Downtown/Civic Center,37.78828,-122.41243,Entire home/apt,"$1,200.00 ",,,0,,,,,,,
27399818,5805679,Laurence,within an hour,t,Downtown/Civic Center,37.7885,-122.41246,Entire home/apt,"$1,200.00 ",,,0,,,,,,,
27404857,105250500,Jalpa,within an hour,f,Financial District,37.78903,-122.40272,Private room,$850.00 ,,,2,100,10,10,10,10,10,10
27406019,10737753,Mengqi,N/A,t,Outer Richmond,37.78114,-122.49421,Private room,$180.00 ,$0.00 ,$65.00 ,13,95,10,9,10,10,10,10
27407557,115849,Hiromi,within a few hours,f,Downtown/Civic Center,37.78811,-122.4116,Private room,$145.00 ,$200.00 ,,1,80,10,10,10,10,10,10
27427727,1933786,Natalie,within an hour,t,Haight Ashbury,37.77186,-122.43807,Private room,$125.00 ,$250.00 ,$75.00 ,51,99,10,10,10,10,10,10
27430402,48005494,Zeus,within an hour,t,Potrero Hill,37.7622,-122.39525,Entire home/apt,$188.00 ,$500.00 ,$280.00 ,0,,,,,,,
27432456,1623449,David,within a few hours,f,Nob Hill,37.79038,-122.41173,Entire home/apt,$650.00 ,,,1,80,6,10,10,6,10,8
27432816,5805679,Laurence,within an hour,t,Downtown/Civic Center,37.78837,-122.41194,Entire home/apt,$450.00 ,,,1,100,10,10,10,10,10,10
27437162,5255644,Laura,within a few hours,t,Mission,37.75522,-122.42407,Entire home/apt,$220.00 ,"$1,000.00 ",$70.00 ,19,99,10,10,10,10,10,10
27439635,204892095,Carol,within an hour,t,Noe Valley,37.75481,-122.42603,Private room,$142.00 ,$0.00 ,$75.00 ,31,100,10,10,10,10,10,10
27454459,161220558,Alexi,within an hour,t,Outer Sunset,37.74919,-122.48756,Private room,$74.00 ,$0.00 ,$20.00 ,71,99,10,10,10,10,9,10
27458484,44297988,Mehregan,N/A,f,South of Market,37.78126,-122.40931,Entire home/apt,$100.00 ,$0.00 ,$20.00 ,10,96,10,9,10,9,10,10
27461006,36673373,Robert,within an hour,f,Mission,37.76546,-122.42532,Entire home/apt,$500.00 ,$100.00 ,$75.00 ,7,94,9,9,10,9,10,9
27461297,48005494,Zeus,within an hour,t,Potrero Hill,37.76212,-122.39637,Entire home/apt,$139.00 ,$500.00 ,$240.00 ,1,100,10,10,10,10,10,10
27462045,206947123,Arash,within an hour,t,Potrero Hill,37.75449,-122.4005,Entire home/apt,$249.00 ,$300.00 ,$100.00 ,22,98,10,10,10,10,10,10
27462589,9971658,Tatiana,within an hour,f,Outer Sunset,37.75083,-122.48662,Private room,$100.00 ,$0.00 ,$50.00 ,0,,,,,,,
27464605,103340667,Sheena,within a few hours,f,Russian Hill,37.80106,-122.41833,Entire home/apt,$355.00 ,$0.00 ,$200.00 ,0,,,,,,,
27465738,48005494,Zeus,within an hour,t,Potrero Hill,37.76189,-122.40264,Entire home/apt,$249.00 ,$500.00 ,$370.00 ,0,,,,,,,
27467934,27123550,Jacquelyn,within a few hours,f,Bayview,37.73377,-122.38794,Private room,$65.00 ,,,3,93,9,9,10,9,9,9
27468147,1287675,Matthew,within an hour,f,Castro/Upper Market,37.76389,-122.43263,Entire home/apt,$219.00 ,$0.00 ,$50.00 ,3,100,10,10,10,10,10,10
27477003,1682188,Nika,within a few hours,f,South of Market,37.7726,-122.41794,Shared room,$40.00 ,,,1,100,10,10,10,10,10,10
27486947,1623449,David,within a few hours,f,Nob Hill,37.79121,-122.41281,Private room,$290.00 ,,,2,100,10,10,10,10,9,9
27487969,1144980,Victor,N/A,f,Outer Richmond,37.77721,-122.50786,Private room,$162.00 ,,,0,,,,,,,
27491473,4792470,Emilse,within a few hours,f,Mission,37.75274,-122.41181,Entire home/apt,$450.00 ,"$1,000.00 ",$100.00 ,10,98,10,10,10,10,9,9
